currency,base_currency,currency_name,exchange_rate,date
IDR,EUR,Indonesian Rupiah,14656.0,2016-08-15
IDR,EUR,Indonesian Rupiah,14764.0,2016-08-16
IDR,EUR,Indonesian Rupiah,14787.0,2016-08-17
IDR,EUR,Indonesian Rupiah,14883.0,2016-08-18
IDR,EUR,Indonesian Rupiah,14895.0,2016-08-19
IDR,EUR,Indonesian Rupiah,14998.0,2016-08-22
IDR,EUR,Indonesian Rupiah,14984.0,2016-08-23
IDR,EUR,Indonesian Rupiah,14913.0,2016-08-24
IDR,EUR,Indonesian Rupiah,14982.0,2016-08-25
IDR,EUR,Indonesian Rupiah,14825.0,2016-08-26
IDR,EUR,Indonesian Rupiah,14828.0,2016-08-29
IDR,EUR,Indonesian Rupiah,14831.0,2016-08-30
IDR,EUR,Indonesian Rupiah,14840.0,2016-08-31
IDR,EUR,Indonesian Rupiah,14897.0,2016-09-01
IDR,EUR,Indonesian Rupiah,14768.0,2016-09-02
IDR,EUR,Indonesian Rupiah,14641.0,2016-09-05
IDR,EUR,Indonesian Rupiah,14801.0,2016-09-06
IDR,EUR,Indonesian Rupiah,14744.0,2016-09-07
IDR,EUR,Indonesian Rupiah,14754.0,2016-09-08
IDR,EUR,Indonesian Rupiah,14705.0,2016-09-09
IDR,EUR,Indonesian Rupiah,14709.0,2016-09-12
IDR,EUR,Indonesian Rupiah,14757.0,2016-09-13
IDR,EUR,Indonesian Rupiah,14842.0,2016-09-14
IDR,EUR,Indonesian Rupiah,14858.0,2016-09-15
IDR,EUR,Indonesian Rupiah,14672.0,2016-09-16
IDR,EUR,Indonesian Rupiah,14747.0,2016-09-19
IDR,EUR,Indonesian Rupiah,14707.0,2016-09-20
IDR,EUR,Indonesian Rupiah,14743.0,2016-09-21
IDR,EUR,Indonesian Rupiah,14712.0,2016-09-22
IDR,EUR,Indonesian Rupiah,14723.0,2016-09-23
IDR,EUR,Indonesian Rupiah,14650.0,2016-09-26
IDR,EUR,Indonesian Rupiah,14518.0,2016-09-27
IDR,EUR,Indonesian Rupiah,14563.0,2016-09-28
IDR,EUR,Indonesian Rupiah,14598.0,2016-09-29
IDR,EUR,Indonesian Rupiah,14709.0,2016-09-30
IDR,EUR,Indonesian Rupiah,14595.0,2016-10-03
IDR,EUR,Indonesian Rupiah,14586.0,2016-10-04
IDR,EUR,Indonesian Rupiah,14608.0,2016-10-05
IDR,EUR,Indonesian Rupiah,14516.0,2016-10-06
IDR,EUR,Indonesian Rupiah,14587.0,2016-10-07
IDR,EUR,Indonesian Rupiah,14443.0,2016-10-10
IDR,EUR,Indonesian Rupiah,14374.0,2016-10-11
IDR,EUR,Indonesian Rupiah,14322.0,2016-10-12
IDR,EUR,Indonesian Rupiah,14444.0,2016-10-13
IDR,EUR,Indonesian Rupiah,14346.0,2016-10-14
IDR,EUR,Indonesian Rupiah,14373.0,2016-10-17
IDR,EUR,Indonesian Rupiah,14296.0,2016-10-18
IDR,EUR,Indonesian Rupiah,14267.0,2016-10-19
IDR,EUR,Indonesian Rupiah,14206.0,2016-10-20
IDR,EUR,Indonesian Rupiah,14180.0,2016-10-21
IDR,EUR,Indonesian Rupiah,14139.0,2016-10-24
IDR,EUR,Indonesian Rupiah,14152.0,2016-10-25
IDR,EUR,Indonesian Rupiah,14176.0,2016-10-26
IDR,EUR,Indonesian Rupiah,14239.0,2016-10-27
IDR,EUR,Indonesian Rupiah,14373.0,2016-10-28
IDR,EUR,Indonesian Rupiah,14308.0,2016-10-31
IDR,EUR,Indonesian Rupiah,14414.0,2016-11-01
IDR,EUR,Indonesian Rupiah,14482.0,2016-11-02
IDR,EUR,Indonesian Rupiah,14508.0,2016-11-03
IDR,EUR,Indonesian Rupiah,14558.0,2016-11-04
IDR,EUR,Indonesian Rupiah,14444.0,2016-11-07
IDR,EUR,Indonesian Rupiah,14402.0,2016-11-08
IDR,EUR,Indonesian Rupiah,14341.0,2016-11-09
IDR,EUR,Indonesian Rupiah,14664.0,2016-11-10
IDR,EUR,Indonesian Rupiah,14461.0,2016-11-11
IDR,EUR,Indonesian Rupiah,14340.0,2016-11-14
IDR,EUR,Indonesian Rupiah,14317.0,2016-11-15
IDR,EUR,Indonesian Rupiah,14297.0,2016-11-16
IDR,EUR,Indonesian Rupiah,14199.0,2016-11-17
IDR,EUR,Indonesian Rupiah,14251.0,2016-11-18
IDR,EUR,Indonesian Rupiah,14310.0,2016-11-21
IDR,EUR,Indonesian Rupiah,14319.0,2016-11-22
IDR,EUR,Indonesian Rupiah,14263.0,2016-11-23
IDR,EUR,Indonesian Rupiah,14328.0,2016-11-24
IDR,EUR,Indonesian Rupiah,14356.0,2016-11-25
IDR,EUR,Indonesian Rupiah,14340.0,2016-11-28
IDR,EUR,Indonesian Rupiah,14444.0,2016-11-29
IDR,EUR,Indonesian Rupiah,14345.0,2016-11-30
IDR,EUR,Indonesian Rupiah,14427.0,2016-12-01
IDR,EUR,Indonesian Rupiah,14418.0,2016-12-02
IDR,EUR,Indonesian Rupiah,14496.0,2016-12-05
IDR,EUR,Indonesian Rupiah,14379.0,2016-12-06
IDR,EUR,Indonesian Rupiah,14367.0,2016-12-07
IDR,EUR,Indonesian Rupiah,14089.0,2016-12-08
IDR,EUR,Indonesian Rupiah,14065.0,2016-12-09
IDR,EUR,Indonesian Rupiah,14166.0,2016-12-12
IDR,EUR,Indonesian Rupiah,14133.0,2016-12-13
IDR,EUR,Indonesian Rupiah,13990.0,2016-12-14
IDR,EUR,Indonesian Rupiah,13953.0,2016-12-15
IDR,EUR,Indonesian Rupiah,13981.0,2016-12-16
